ID,Date,Date Unixtime,Text
21778,2024-06-06T18:34:15,1717691655,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(06/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""19:34:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21782,2024-06-06T19:07:11,1717693631,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(06/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""20:07:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" מעלות תרשיחא, יערה, חוסן, גורנות הגליל, אילון, אדמית, ערב אל עראמשה, כפר ורדים, חניתה, מעונה, הילה, גורן, מעיליא \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21790,2024-06-07T11:59:06,1717754346,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(07/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""12:59:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" מטולה, מעיין ברוך, דפנה, תל חי, שניר, קיבוץ דן, שאר ישוב, ע'ג'ר, מרגליות, משגב עם, בית הלל, מנרה, קריית שמונה, הגושרים, כפר גלעדי, כפר יובל \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21792,2024-06-07T12:35:40,1717756540,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(07/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:35:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" נווה אטי''ב, עין קנייא, נמרוד, מסעדה, מג'דל שמס \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21796,2024-06-07T12:39:26,1717756766,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(07/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:39:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" קלע, שעל, אודם, אל רום, בוקעתא \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21800,2024-06-07T19:10:50,1717780250,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(07/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""20:10:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" עבדון, מנות, נווה זיו \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21802,2024-06-07T19:13:25,1717780405,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(07/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""20:13:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" יחיעם, עין יעקב, כברי, געתון \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21811,2024-06-08T04:33:17,1717813997,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(08/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""05:33:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" מג'דל שמס, מסעדה, נווה אטי''ב, נמרוד, עין קנייא \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21821,2024-06-08T10:38:46,1717835926,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(08/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""11:38:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אביבים, ברעם, יראון \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21862,2024-06-09T11:19:02,1717924742,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(09/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""12:15:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" נווה אטי''ב, עין קנייא, מג'דל שמס, מסעדה, נמרוד \n\n"",{""type"":""italic"",""text"":""12:16:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" בוקעתא, אודם, אל רום \n\n"",{""type"":""italic"",""text"":""12:17:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" קלע, שעל \n\n"",{""type"":""italic"",""text"":""12:19:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" אודם, אל רום, בוקעתא \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21864,2024-06-09T11:56:59,1717927019,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(09/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""12:56:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אזור תעשייה רמת דלתון, עלמה, ריחאנייה, כרם בן זמרה, ג'ש - גוש חלב, דלתון \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21866,2024-06-09T11:58:53,1717927133,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(09/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""12:58:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דלתון, ריחאנייה, אזור תעשייה רמת דלתון, כרם בן זמרה, ג'ש - גוש חלב, עלמה \n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" קדיתא \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21868,2024-06-09T12:24:34,1717928674,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(09/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:24:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" מרכז אזורי מבואות חרמון, מלכיה, רמות נפתלי, יפתח, דישון \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21890,2024-06-09T21:51:26,1717962686,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(09/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""22:51:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21900,2024-06-10T11:39:43,1718012383,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""12:38:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" עבדון, מנות, נווה זיו \n\n"",{""type"":""italic"",""text"":""12:39:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" געתון, יחיעם, כברי, עין יעקב \n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" שייח' דנון \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21902,2024-06-10T11:43:35,1718012615,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""12:43:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" נהריה \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21904,2024-06-10T12:15:10,1718014510,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:15:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, מרגליות, כפר גלעדי, מנרה, מטולה, מעיין ברוך, תל חי, כפר יובל, קריית שמונה, משגב עם \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21906,2024-06-10T12:20:56,1718014856,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:20:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" נאות מרדכי, עמיר, כפר סאלד, שדה נחמיה, גונן, להבות הבשן, כפר בלום, שמיר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21910,2024-06-10T13:25:04,1718018704,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""14:25:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21912,2024-06-10T13:30:23,1718019023,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""14:30:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" שעל \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21914,2024-06-10T14:12:30,1718021550,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""15:12:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21916,2024-06-10T14:26:19,1718022379,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""15:26:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" שעל \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21918,2024-06-10T14:29:16,1718022556,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""15:29:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" נווה אטי''ב, עין קנייא, נמרוד, מסעדה, מג'דל שמס \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21920,2024-06-10T14:31:12,1718022672,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""15:31:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" אודם, אל רום, בוקעתא, קלע, שעל \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21924,2024-06-10T14:34:34,1718022874,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""15:34:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" מרום גולן, עין זיוון, אורטל, שעל \n"",{""type"":""bold"",""text"":""• דרום הגולן:""},"" אלוני הבשן \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21940,2024-06-10T18:41:06,1718037666,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""19:41:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" שעל, קלע \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21942,2024-06-10T18:43:39,1718037819,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""19:43:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" עין זיוון, מרום גולן, אורטל \n"",{""type"":""bold"",""text"":""• דרום הגולן:""},"" אלוני הבשן \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21946,2024-06-10T20:50:29,1718045429,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(10/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""21:50:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" קלע, שעל \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
21978,2024-06-11T12:54:05,1718103245,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(11/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:54:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אדמית, אילון, גורן, גורנות הגליל, חניתה, יערה, ערב אל עראמשה \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22103,2024-06-12T10:50:21,1718182221,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(12/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""11:50:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית ספר שדה מירון, חורפיש, פקיעין, צבעון, צוריאל \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22111,2024-06-12T10:53:47,1718182427,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(12/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""11:52:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" יראון, ברעם, אביבים \n\n"",{""type"":""italic"",""text"":""11:53:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אזור תעשייה רמת דלתון, ג'ש - גוש חלב, דלתון, כרם בן זמרה, עלמה, ריחאנייה \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22113,2024-06-12T11:00:25,1718182825,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(12/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""12:00:""},""\n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" ביריה \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22117,2024-06-12T11:18:57,1718183937,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(12/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""12:18:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אדמית, אילון, גורן, גורנות הגליל, חניתה, יערה, ערב אל עראמשה \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22121,2024-06-12T11:20:30,1718184030,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(12/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""12:20:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" מנות, נווה זיו, עבדון \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22136,2024-06-12T19:48:09,1718214489,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(12/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""20:47:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""italic"",""text"":""20:48:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" גונן, כפר בלום, כפר סאלד, להבות הבשן, נאות מרדכי, עמיר, שדה נחמיה, שמיר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22146,2024-06-13T06:57:39,1718254659,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""07:57:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22152,2024-06-13T08:30:05,1718260205,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""09:28:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי, דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר \n\n"",{""type"":""italic"",""text"":""09:29:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" גונן, כפר בלום, כפר סאלד, להבות הבשן, נאות מרדכי, עמיר, שדה נחמיה, שמיר \n\n"",{""type"":""italic"",""text"":""09:30:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22154,2024-06-13T09:23:27,1718263407,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""10:23:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי, דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22158,2024-06-13T12:04:57,1718273097,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:04:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" משגב עם, כפר גלעדי, מטולה, קריית שמונה, מעיין ברוך, כפר יובל, מרגליות, מנרה, בית הלל, תל חי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22160,2024-06-13T12:19:56,1718273996,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:19:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אביבים, ברעם, יראון \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22162,2024-06-13T12:31:21,1718274681,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""13:31:""},""\n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" ביריה, צפת \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22192,2024-06-13T13:09:29,1718276969,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""14:06:""},""\n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" ביריה, צפת \n\n"",{""type"":""italic"",""text"":""14:07:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אביבים, יראון, ברעם \n"",{""type"":""bold"",""text"":""• דרום הגולן:""},"" קדמת צבי, קצרין - אזור תעשייה, קצרין \n\n"",{""type"":""italic"",""text"":""14:08:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי \n\n"",{""type"":""italic"",""text"":""14:09:""},""\n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" ביריה, צפת \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22216,2024-06-13T13:17:56,1718277476,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""14:11:""},""\n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" איילת השחר, גדות, חולתה, יסוד המעלה, משמר הירדן, עמוקה, שדה אליעזר \n\n"",{""type"":""italic"",""text"":""14:12:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" נמרוד, מג'דל שמס, עין קנייא, מסעדה, נווה אטי''ב \n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" ביריה, צפת \n\n"",{""type"":""italic"",""text"":""14:13:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" קלע, שעל \n"",{""type"":""bold"",""text"":""• דרום הגולן:""},"" קדמת צבי, קצרין - אזור תעשייה, קצרין \n\n"",{""type"":""italic"",""text"":""14:14:""},""\n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" קלע, שעל \n\n"",{""type"":""italic"",""text"":""14:15:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" שניר, שאר ישוב, הגושרים, קיבוץ דן, ע'ג'ר, דפנה \n\n"",{""type"":""italic"",""text"":""14:16:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" גונן, כפר בלום, כפר סאלד, להבות הבשן, נאות מרדכי, עמיר, שדה נחמיה, שמיר \n\n"",{""type"":""italic"",""text"":""14:17:""},""\n"",{""type"":""bold"",""text"":""• דרום הגולן:""},"" קצרין, קצרין - אזור תעשייה, קדמת צבי \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22234,2024-06-13T13:25:02,1718277902,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""14:19:""},""\n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" ביריה, צפת \n\n"",{""type"":""italic"",""text"":""14:21:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אזור תעשייה רמת דלתון, ג'ש - גוש חלב, דלתון, כרם בן זמרה, עלמה, ריחאנייה \n\n"",{""type"":""italic"",""text"":""14:22:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אביבים, דישון, יראון, כרם בן זמרה, מלכיה, עלמה, ריחאנייה \n\n"",{""type"":""italic"",""text"":""14:23:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר \n"",{""type"":""bold"",""text"":""• דרום הגולן:""},"" קדמת צבי, קצרין - אזור תעשייה, קצרין \n\n"",{""type"":""italic"",""text"":""14:24:""},""\n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" איילת השחר, גדות, חולתה, יסוד המעלה, משמר הירדן, עמוקה, שדה אליעזר \n\n"",{""type"":""italic"",""text"":""14:25:""},""\n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" ביריה, צפת \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22238,2024-06-13T13:28:27,1718278107,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""14:28:""},""\n"",{""type"":""bold"",""text"":""• דרום הגולן:""},"" קדמת צבי, קצרין - אזור תעשייה, קצרין \n"",{""type"":""bold"",""text"":""• צפון הגולן:""},"" קלע, שעל \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22240,2024-06-13T13:30:01,1718278201,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""14:30:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" דפנה, ע'ג'ר, שאר ישוב, שניר, קיבוץ דן, הגושרים \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
22244,2024-06-13T13:56:28,1718279788,"[{""type"":""bold"",""text"":""✈️ חדירת כלי טיס עוין""},"" "",{""type"":""italic"",""text"":""(13/06/2024)""},"":\n\n"",{""type"":""italic"",""text"":""14:55:""},""\n"",{""type"":""bold"",""text"":""• קו העימות:""},"" אזור תעשייה רמת דלתון, דלתון, עלמה, ריחאנייה, כרם בן זמרה, ג'ש - גוש חלב \n\n"",{""type"":""italic"",""text"":""14:56:""},""\n"",{""type"":""bold"",""text"":""• גליל עליון:""},"" ביריה, צפת \n\n"",{""type"":""text_link"",""text"":""צופר - צבע אדום"",""href"":""https://t.me/tzevaadomm""},""""]"
